cohort	run	base	contributing	base_IG_1D	contributing_IG_1D	IG_2D_added	total_IG
RubelMA_2020	0	Erysipelatoclostridium_ramosum	Bacteroides_uniformis	0.232559204101562	10.0741882324219	28.2281646728516	28.4607238769531
RubelMA_2020	0	Clostridium_bolteae	Bacteroides_uniformis	2.86161804199219	10.0741882324219	25.4904174804688	28.3520355224609
RubelMA_2020	0	Clostridium_saccharolyticum	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Anaerotruncus_colihominis	Bacteroides_uniformis	1.3743896484375	10.0741882324219	27.0423812866211	28.4167709350586
RubelMA_2020	0	Catabacter_hongkongensis	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Streptococcus_gordonii	Bacteroides_uniformis	1.35336303710938	10.0741882324219	28.7180099487305	30.0713729858398
RubelMA_2020	0	Coprobacillus_cateniformis	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Christensenella_minuta	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Hungatella_hathewayi	Bacteroides_uniformis	0.232559204101562	10.0741882324219	28.2281646728516	28.4607238769531
RubelMA_2020	0	Ruminococcaceae_bacterium_D16	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Turicibacter_sanguinis	Bacteroides_uniformis	0.0009002685546875	10.0741882324219	28.4686965942383	28.469596862793
RubelMA_2020	0	Clostridium_disporicum	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Streptococcus_sp_A12	Bacteroides_uniformis	0.513671875	10.0741882324219	28.6480026245117	29.1616744995117
RubelMA_2020	0	Clostridium_clostridioforme	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Weissella_cibaria	Bacteroides_uniformis	0.40753173828125	10.0741882324219	28.4714736938477	28.8790054321289
RubelMA_2020	0	Streptococcus_australis	Bacteroides_uniformis	3.25643920898438	10.0741882324219	25.7090530395508	28.9654922485352
RubelMA_2020	0	Clostridium_innocuum	Bacteroides_uniformis	3.25643920898438	10.0741882324219	25.7090530395508	28.9654922485352
RubelMA_2020	0	Megasphaera_elsdenii	Bacteroides_uniformis	0.513671875	10.0741882324219	29.6016540527344	30.1153259277344
RubelMA_2020	0	Streptococcus_oralis	Bacteroides_uniformis	0.061737060546875	10.0741882324219	28.1375961303711	28.199333190918
